frame,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,frame_rate,frame_width,frame_height,gesture,gesture_index,distance_0_1
7,-0.4779705918085653,0.4856603160057064,0.10528324512918204,-0.6281422434765659,0.17777028783715249,0.9305022698041107,-0.8435756904183846,0.07458921324359391,0.7757692053037187,-0.9559008638882858,0.0855250385723149,0.7036289060963169,-0.9933669061591173,0.11415370866167647,0.5866744094956775,-0.6968872030331956,0.5432424451370584,-0.6097070017919736,-0.8340236065652742,0.44458087991868434,-0.6337092988013225,-0.9202307510898056,0.29781340768391,-0.5554277723399617,-0.9835246139318247,0.17125220112610107,-0.5273865590048167,-0.6854221696011442,0.6526328805629242,-1.2786207581422944,-0.826154065824397,0.5122706389528413,-1.2735634482621558,-0.9046799676442303,0.35279212889147277,-1.142099964610398,-0.9487271614572486,0.20481222052613818,-1.0743994377610535,-0.6961688394473244,0.7351858120793369,-1.802968927588118,-0.811208903166055,0.6065579925536513,-1.3658237526610126,-0.8887033809858522,0.461030074433479,-1.1168470269601825,-0.9393548559896135,0.33398883513511834,-1.001818095493542,-0.7154065447163903,0.8127507140848204,-1.906640520678073,-0.7800633188709742,0.7106987997035961,-1.4311792887573453,-0.8298472924173363,0.6089131257413569,-1.2944855870359562,-0.8688793811434989,0.5137317027436881,-1.2451395059455903,30.0,640.0,480.0,SLEEPING,1.1798395504242316,0.893495513752458
8,-1.2541428683249263,1.2996541280428413,0.20129185162717386,-1.308056080282141,0.9208094915847234,0.8484035107218068,-1.2508154620579168,0.6088213321936761,0.7913725378322409,-1.1368195267790449,0.4710258415519313,0.7255486796369911,-1.0698968518512786,0.3950890468434151,0.6761746129287625,-1.4994025023962698,0.7462440777038086,0.45461493758830307,-1.3409337251811322,0.5694693486452022,0.283162761541312,-1.2053625706867908,0.38639677999833133,0.1904266639909228,-1.0987440508071589,0.2569639714331657,0.13260119138510426,-1.4523888276605632,0.8236143567252451,0.06867559172414726,-1.3307652291892982,0.6348141072748764,-0.135671658796615,-1.2017097414377749,0.46353447778182744,-0.18550634062982727,-1.0904741291818365,0.31158494254486624,-0.19798447390981688,-1.3206309769735596,0.8750714305937872,-0.42323195320572504,-1.2349958449204228,0.6943998655399752,-0.4597344087936132,-1.138755000913392,0.5335033020468526,-0.3562709478462083,-1.0570125640421952,0.4034893429536974,-0.28312926908087743,-1.131277450878039,0.9101106206389582,-0.8364821954830846,-1.0577620325375519,0.7803203913024466,-0.6413231780175596,-1.0123139990106476,0.6672548362726932,-0.5132399139787788,-0.9690017865814728,0.5690192668411714,-0.45386291175327004,30.0,640.0,480.0,SLEEPING,1.1798395504242316,0.7517867997862395
9,-1.1017169995646607,1.2428060121680797,0.19614337280885122,-1.1719399049116626,0.9280421466657887,0.7029347463564652,-1.0848781117529118,0.6341089545780084,0.7414652445882288,-0.9812935990911883,0.49270691288689367,0.7484434221290058,-0.9436005273832416,0.4048183707984484,0.7723642905822082,-1.1653350012508579,0.7684146170150133,0.7802383455256664,-1.0777142693731165,0.5871427745861193,0.6465534708850256,-1.0100363234130043,0.40920560946683854,0.5722388134819134,-0.9649700178681531,0.2782094702343426,0.532874654836382,-1.151342111815237,0.8195868349658053,0.6381335843399635,-1.0628445049806783,0.6109607476317434,0.4748874332405624,-0.986760563212827,0.4534140702122742,0.3885015667861307,-0.9216708849597706,0.31227224782247626,0.3495428339320255,-1.1220606639191175,0.8372924038221974,0.3819683434306319,-1.0642063255702152,0.6478594370739081,0.3224689011902221,-1.0134799869006967,0.5017441473306349,0.3382898598069352,-0.971897112674836,0.38041439114000225,0.34966399443858015,-1.0815490587115062,0.8322644298073854,0.04754376840891215,-1.0297870888318037,0.7066583546564937,0.17644662702498784,-0.9983477962659706,0.6030690309254108,0.2343270758174068,-0.9675243740084664,0.5054028185937133,0.2492045213031897,30.0,640.0,480.0,SLEEPING,1.1798395504242316,0.6007037903689268
10,-1.165412596112665,1.2548135473544941,-0.17678252248533577,-1.1942697856087614,1.0365604288775578,0.447590585424353,-1.1058026487918455,0.6896460732424169,0.5664041171700038,-1.0170360041904793,0.5276079732073682,0.6488068910784022,-0.971244489688686,0.43986252932989717,0.7288956683830616,-1.1247063869666123,0.7299541076686887,0.44467263360235537,-1.016505139202952,0.5555719189021402,0.3883641969561376,-0.9563203432891204,0.3951255710876239,0.3725314223116061,-0.9281922117323466,0.27613010692293405,0.3555796786953276,-1.106231624274595,0.7877330589506866,0.3566196089035741,-1.0100745576743042,0.6008025086940946,0.2069361612805043,-0.942008948254795,0.46122029588650837,0.15856157727712095,-0.8928170384940667,0.3364653658019894,0.15633297464480736,-1.0727507431165793,0.8182094860565293,0.21130988009829596,-1.0038277116520113,0.652422811733234,0.12586715762614314,-0.9635911999454774,0.5186002940004153,0.12851709854543933,-0.9379683551232715,0.4018741263037643,0.15158334869317563,-1.0252291872793455,0.8296261673826358,0.020756098435302305,-0.9676854577707552,0.7139900210129542,0.020501818181126195,-0.94521203336879,0.6140136970438239,-0.004902022377681622,-0.9265231575443565,0.5194470542891778,-0.016040868848401505,30.0,640.0,480.0,SLEEPING,1.1798395504242316,0.6620490457596968
11,-1.16319899115301,1.2375259285167473,-0.3928861356448353,-1.1732992736584051,1.0245997832505895,0.5657590737147001,-1.0269106353299438,0.8084499767362608,0.6124050839234787,-0.8999025326814666,0.6810488781050466,0.6255087493427041,-0.83777748936008,0.5788140779035695,0.6559728374599095,-1.1102103382581903,0.7539058136276787,0.6517528246267679,-1.0098648177352139,0.5733879802266812,0.5804459919390941,-0.9455401033281434,0.4223989114952256,0.5568992280411225,-0.9054872137127239,0.3062625479390811,0.5352596403617692,-1.0959130941888036,0.7852025553873428,0.5368343077671888,-1.0119152700801834,0.5972818511545519,0.3701897058852975,-0.9384171225712722,0.4658633082522529,0.30087935821507744,-0.8802216245140735,0.3556476586692198,0.27421155181428014,-1.0662328387860516,0.7960028585707597,0.31936954568491727,-1.0023225969137268,0.6285939146494429,0.21681168431934356,-0.950411879016856,0.49875638248001963,0.1693253199181749,-0.9131119200940957,0.3929081341675881,0.1549453745964361,-1.0168423556825483,0.7908426663785231,0.040481812422707555,-0.9628517417969797,0.6685842840131331,0.028701000943222442,-0.9346827183889989,0.564310515823175,-0.02731179378586887,-0.9130983087664971,0.47123506796034537,-0.06700330808713474,30.0,640.0,480.0,SLEEPING,1.1798395504242316,0.9820591613912989
12,-1.1180564705962122,1.2475681467948376,-0.5260333340802146,-1.1345572643762467,1.0215469381172708,0.7052265372600975,-0.9752210791604886,0.7805353381395396,0.8099037296160363,-0.8381441856343065,0.6536049419195282,0.8711844332725465,-0.7832980164708148,0.5556875022494434,0.9268395562587001,-1.0176338215280996,0.7421295676399892,0.8166819952733945,-0.9376100417357023,0.5748123298186536,0.8037921287668048,-0.8950593802089164,0.43535193657693694,0.7978220800726697,-0.872834295076117,0.3250654483120324,0.7791607843994215,-1.004297392185941,0.772051864769204,0.7348522461464746,-0.9397779686991329,0.5972643789086981,0.6517316205397883,-0.8884772434342407,0.47674837144236354,0.5946866767419233,-0.8493114210348183,0.3782957988734653,0.5576036692715632,-0.9966478433877721,0.7958742746023558,0.5499048028702956,-0.9477998675745409,0.639163323029769,0.49859861555338686,-0.9083324353834511,0.5259859424178779,0.43702165738347,-0.8808541479082124,0.43658915720782276,0.39262681879930905,-0.9861442833044846,0.8098239085720237,0.2837488662340208,-0.9398368360098779,0.6934640690912761,0.3075712583743375,-0.9141697452395878,0.6069220001201583,0.25783264663176864,-0.8944294466283039,0.526930013808145,0.20462957267760543,30.0,640.0,480.0,SLEEPING,1.1798395504242316,1.2519419849739049
13,-1.1046008912796241,1.285094837796312,-0.6624303086183235,-1.1102382860131312,1.023357920641837,0.6941621487530487,-0.9647276436610398,0.7708193796649065,0.8011047534268967,-0.8418898743783955,0.6448067951758945,0.8614160697955954,-0.7797466471002625,0.5474208748982038,0.9095080810855669,-0.9729259689564299,0.7524033791652339,0.7296890775761395,-0.8952143606030141,0.5856459381598463,0.7146456521254066,-0.8544477330984758,0.4503574861581622,0.7218346514583965,-0.8346657245876774,0.340745397963926,0.7071254845488126,-0.9673074284463422,0.7927176438698442,0.6182166730979579,-0.9056976063974609,0.6231339109216048,0.5069304183343681,-0.8595182997339327,0.5032851441622278,0.45902572533074887,-0.825934375112057,0.40367912504196585,0.430890395960522,-0.9643477991001823,0.8323547794354891,0.4049939632882319,-0.9152426517070523,0.6756298517097125,0.3566859286971843,-0.8815397657079933,0.5650539140115094,0.30473382732389176,-0.8583934263952067,0.47301342361523546,0.26524355278539563,-0.9580675542520954,0.8685873994160443,0.1336157154413299,-0.9131939952444438,0.7609446060501819,0.1411047367558595,-0.8878017967248164,0.6711964213310881,0.057692634813458335,-0.8673570290419623,0.5853539885601685,-0.015618500420954255,30.0,640.0,480.0,SLEEPING,1.1798395504242316,1.3816226291639149
14,-1.0813613649571503,1.2990944434563716,-0.66772007724117,-1.100112875134682,1.0711537923641672,0.7023328505454703,-0.9569336206802962,0.8288600944370295,0.7760713153821451,-0.8348199105808183,0.7053000654456589,0.8059350386478749,-0.7738444791985085,0.6004806570794892,0.8445452260141361,-0.9888574240712404,0.7650362167468965,0.7918884503548015,-0.9108718855901652,0.6037299001346599,0.7575053095214572,-0.8613162827412782,0.4717252895999124,0.7492806225685695,-0.8301172065225327,0.3626086067735205,0.7273130144343429,-0.9709043653899512,0.8003341524782261,0.6818029140289016,-0.9062318297408237,0.6343801091680434,0.5787637887678867,-0.8525879542330042,0.5217405909673586,0.5300266351475553,-0.8086792791695865,0.42343783163574833,0.4970053665703879,-0.9533138480055954,0.8254041994447816,0.4555458113799969,-0.9046075433206182,0.6660826614953564,0.43694559169570396,-0.865122948420648,0.5579692372659669,0.396388899340155,-0.8358090159694451,0.4661535900548995,0.36113676721492,-0.9292207004780613,0.8423299784037607,0.1492722436684885,-0.8816672509458204,0.725827368372684,0.23958466770835815,-0.8571650005072471,0.6355163970536413,0.19344850890690787,-0.8403233453739894,0.554987324068699,0.13809316492669224,30.0,640.0,480.0,SLEEPING,1.1798395504242316,1.3890117294288846
15,-1.0639532744684486,1.3057592916486076,-0.6806382787229229,-1.0574521610405132,1.0729443724766572,0.6794238555421314,-0.9112353728022621,0.8456910291022363,0.7814853884797568,-0.7891600596179376,0.7200376953777101,0.8304552358111409,-0.7323411703246367,0.6240450388109638,0.8644557200355297,-0.9411286050627102,0.7857519100175437,0.7932835650802146,-0.866365776325957,0.6414310709480658,0.7578928419084299,-0.8228183476959474,0.5167606901158817,0.7275958692131009,-0.7986368960846771,0.411285116853158,0.6861504419572062,-0.9376476858988356,0.8209370796698701,0.7037291992189605,-0.8741593926090042,0.664879162323429,0.5974667598059239,-0.8225906817854359,0.5571754941498928,0.525253503794405,-0.7821889099404264,0.457984301760096,0.4727313835910404,-0.9340720976749654,0.8588730211385049,0.5002474138238703,-0.8859158986634919,0.724263834878342,0.4275074062479099,-0.8479713026305692,0.6271075138966254,0.35640083610567286,-0.8192065568776042,0.5386686965880992,0.2995840403848038,-0.9251849920560357,0.9022030289529399,0.21409287293780568,-0.8863528922931658,0.8253419855579045,0.21488167298443853,-0.8652064927239597,0.7528768797320576,0.14121137805144604,-0.8479045551854951,0.6794485952518146,0.06644415939559524,30.0,640.0,480.0,SLEEPING,1.1798395504242316,1.3798601596272209
16,-0.9932293916625153,1.2556611003037979,-0.7754102261608068,-1.0152252924460288,0.9115612929527473,0.9551070125005182,-0.903676603570751,0.659500230565876,1.0783318576331111,-0.8107809336693237,0.5477816176683428,1.1630951551216246,-0.761971509484567,0.47001136017180345,1.22806019915522,-0.8370976230094428,0.7639481037035823,1.0544307211103732,-0.7940389093453952,0.6308560101172358,1.1432550777538348,-0.7780235928206802,0.5287640491702551,1.165336366621243,-0.7694094064967977,0.43639761250177606,1.155290803293296,-0.8419960305632107,0.8166227960756341,1.067695817536683,-0.8101654385836186,0.6710883616937267,1.1537756197222675,-0.7887719346893204,0.578145515357799,1.1391768790912233,-0.7663341125183833,0.49738290257152806,1.099350504652675,-0.8602190599985634,0.8695662753218771,1.0156727709855027,-0.8368266063006614,0.7467235959961073,1.1071836276554219,-0.8251735987283065,0.6636992569457553,1.041012370813187,-0.8121237001549387,0.5906104341046445,0.95061448273937,-0.8813861305056053,0.9263935172459837,0.8445699304015116,-0.8581346882073674,0.8579786109635608,0.9445664171737024,-0.8521278157838117,0.800203517020439,0.8966724745630629,-0.8503518841686502,0.7379666251588234,0.8253409676467582,30.0,640.0,480.0,SLEEPING,1.1798395504242316,1.764533482361365
17,-0.9705795762349259,1.2031117473044715,-0.8880516564651323,-0.9805812886721195,0.8488866937709504,0.9083861051400186,-0.8710268622819843,0.6051949023992935,1.0174395585134057,-0.8021336081864514,0.5094716106339656,1.1028915790408222,-0.7737962264239148,0.4580328316026561,1.1629596146225734,-0.8050559677273188,0.7323369279360503,0.8848781322528216,-0.7920007488885059,0.6023486417944147,1.0112198972668838,-0.7848234764467751,0.5112721417135734,1.0692294481810904,-0.7759901736881674,0.4308508410156866,1.0880400093183076,-0.8143138722499439,0.8007555459589975,0.9422127254617821,-0.8171904326737712,0.6692852883224916,1.0771013664307607,-0.8106872372535378,0.5855155064653627,1.1064964742021415,-0.7933412982648748,0.5126648144173338,1.0945031347217005,-0.8373063769143793,0.8644440536764192,0.9973904413000005,-0.8342119960008049,0.7526347911021323,1.1363054923986755,-0.8320248618360659,0.6812925242554013,1.0935298524203896,-0.8234845638241817,0.6185675533358438,1.019975724676571,-0.8651681663126208,0.9347562298875874,0.9595745868327022,-0.8523514605748173,0.8776280454205988,1.0893107920801441,-0.8546975982001496,0.8318818674004426,1.0612433672082757,-0.8625767997992849,0.7829392833382989,1.0091590913167576,30.0,640.0,480.0,SLEEPING,1.1798395504242316,1.831055448129146
18,-0.9425706662243221,1.1376109933342806,-1.1519259055276325,-0.9616359418110705,0.8020223532315799,1.3080212343572695,-0.8655578338810259,0.5932805233101452,1.3508165161908607,-0.790711438550932,0.5245514119964759,1.379961750940556,-0.7557667601045842,0.4848161487662662,1.3976335581352402,-0.790479979719029,0.7369522494873514,1.1347726805654104,-0.7911996201922306,0.5986133985633091,1.2838473859424908,-0.7989219245578872,0.5145870736630827,1.3547055721232502,-0.8041803269900138,0.44180768259981595,1.3762514405310267,-0.7866719235976325,0.7949885261954585,1.0651314472034152,-0.808173119938403,0.6622336770985282,1.253266862533902,-0.821180923597898,0.5882588916113011,1.3286048503428591,-0.8213384808229296,0.5257714175660696,1.3272513903342562,-0.8098230161249762,0.8412221412675265,0.9555423905042433,-0.8175895837906184,0.7191842539466269,1.230321519814819,-0.8304070377755506,0.6502170547094666,1.2547831999161,-0.8373783097918844,0.5940267249640269,1.1903259682035927,-0.8415954147067704,0.8810152596285258,0.7749003017293624,-0.8334589012047516,0.8096270257357308,1.0637526700811477,-0.8429326372614778,0.7485814381770437,1.0898327845540472,-0.8605354950238234,0.6886660004403738,1.050552259145361,30.0,640.0,480.0,SLEEPING,1.1798395504242316,2.482805500059779
19,-0.9273075607096485,1.21941108943934,-1.0790340529788993,-0.990018723815522,0.9078475170492711,0.9325341084234028,-0.9012507563713559,0.7019225167792628,0.9849080199220223,-0.8103705199760477,0.6184506577170596,1.019518305773275,-0.7624113587836622,0.5626742700723637,1.0461757094897628,-0.8611671322502304,0.7937063525046102,0.8564367567767541,-0.8459610248979522,0.6792317858933685,0.911498177867651,-0.8391288804634801,0.5928487077232123,0.9324292628928216,-0.8317234095129428,0.5129440805146881,0.9315443385706952,-0.8549947173228372,0.8538036284913172,0.8008480980025182,-0.856137115157761,0.7347959141293995,0.8619466649908621,-0.8512874683981302,0.6552775875808805,0.906338039992813,-0.8368484308707581,0.5857064944089679,0.9138140811779081,-0.8579848543744178,0.9043202321299493,0.6928381561559213,-0.8607950419605298,0.799791207184683,0.8094559720138315,-0.8604929589801347,0.7259530232115244,0.8669180393779116,-0.8552988334893571,0.6631090532736935,0.8656608024823966,-0.8609180321695601,0.9595533062684707,0.5114048430712868,-0.8496743168247639,0.8987823889636277,0.6694216329407844,-0.8561571746014935,0.8382855774649012,0.7145225718172042,-0.8675401968319968,0.7777914074239515,0.7156838301553119,30.0,640.0,480.0,SLEEPING,1.1798395504242316,2.036519338868647
20,-0.88096002268746,1.4403152782772544,-1.0131314835588612,-0.9890322590601478,1.1764350708283504,0.6833562554513852,-0.9351589809647775,0.9780451101819501,0.7923059474355743,-0.8421580467269596,0.8706378113471364,0.8564270953617645,-0.8077390048901382,0.7848232454346524,0.9231300392545183,-0.9602200937662198,0.9808300703400432,1.0403311110795974,-0.9380429410091642,0.8776816978880304,1.080960640911858,-0.9234380871609549,0.7881776562115664,1.0584209607680188,-0.9064282291501923,0.6992091856744426,1.0194436741249855,-0.9321228784836224,1.0190173706638603,1.1606986990131407,-0.93262126240105,0.9157138438446223,1.1287926553565522,-0.916499727900156,0.8469500912479203,1.0801070635118215,-0.8940829435079346,0.7625209881433388,1.0318754137666815,-0.9024947474535131,1.0490057316567356,1.1975350712507236,-0.9073815224791094,0.9531745950536606,1.0977002023880038,-0.9004546302570957,0.8839741269038509,1.0492868403716868,-0.8948872846147213,0.8154405797338845,1.0027812814063164,-0.8635945749292949,1.0795267879549162,1.0465099778134135,-0.8596387510715102,1.0160741889628382,0.9977205399702895,-0.8681588461319506,0.9623195630255243,0.9678936294815336,-0.8781508354984865,0.9075472119515283,0.9302387789726697,30.0,640.0,480.0,SLEEPING,1.1798395504242316,1.7202857381173537
21,-0.8239973517721335,1.478830245981607,-0.8866603251610897,-0.974583732203952,1.2712241404294795,0.5110536870847321,-0.9862396938043515,1.0466927223093254,0.5727447830005918,-0.9452450906180763,0.9439105887236504,0.6196475962114678,-0.9231786292723203,0.8783386235563055,0.6830680530419081,-0.972448667151379,1.092284042829755,0.672550369831128,-0.9655131386608039,0.9818673254650013,0.7110583820129683,-0.9595567366108387,0.8977379051894162,0.7203954374629395,-0.9547957885489758,0.8144102995885995,0.7084197114320094,-0.9373960099754951,1.1301941840767484,0.7517579418187417,-0.9560118413270736,1.0302253831485393,0.6999357311846287,-0.9483654127401115,0.9621599625742441,0.6896144933424123,-0.9377200756951342,0.8778445882357565,0.6763272386220559,-0.8979398927343006,1.151325808015631,0.797090557078832,-0.9185935621507728,1.0516133703510364,0.7658795131840048,-0.9186891893154041,0.9796256393395829,0.7665180847524853,-0.9214193711182629,0.9031868767805102,0.7481897704141527,-0.8454061761733493,1.157556826065781,0.720501644797312,-0.8496137505349324,1.0834261398727478,0.7750329209153387,-0.8600965167152571,1.0311467759708275,0.7741441550507489,-0.871414543378167,0.9708240324660913,0.745495281900865,30.0,640.0,480.0,SLEEPING,1.1798395504242316,1.4210492648259563
22,-0.7953338997145798,1.4363701975353338,-0.6955063348064464,-0.9910543148888257,1.2251302593987827,0.6047543980995205,-1.043031315660292,1.0549676546399263,0.6166451190603582,-1.0185634865775626,0.9864334750989664,0.6281919203122693,-0.995728853345821,0.9382127512551589,0.6701505053819586,-1.0319913865832222,1.1438034194394007,0.6520298970931461,-1.0202865585300336,1.047373042945152,0.6801956978402104,-1.0005737242501616,0.9664571119387055,0.7026627496603115,-0.9844603453102024,0.888079729157638,0.706301675003185,-0.9819143188729819,1.1956130221746608,0.6590081440237721,-0.9966661520068458,1.0981240905583947,0.6134411432599864,-0.9760418949111405,1.0263295106856163,0.6463495061478046,-0.9517913940126607,0.9416105651783638,0.667443052028019,-0.9207912825674273,1.2155110499095452,0.6263142427236348,-0.9541268913472022,1.1203349135807723,0.6490541257867282,-0.950464245751488,1.0437230737261447,0.715632759195397,-0.943180768850285,0.9594624746621446,0.7453615063464768,-0.8420175977608336,1.2076769763272044,0.4960138800229937,-0.8594772409652938,1.1338667637759787,0.6186716528105045,-0.8722928076935379,1.0705984370750168,0.6463786204452285,-0.8815686264399359,0.9968547257245456,0.6436096951560927,30.0,640.0,480.0,SLEEPING,1.1798395504242316,1.3317682853698969
23,-0.78329079754999,1.4504864487401825,-0.44614885279293365,-1.004578769486257,1.257759085364672,0.5400187620259693,-1.0666242017827332,1.1181722473072406,0.5288342664241842,-1.0367094994051922,1.0532126558511703,0.5268021633700979,-1.0229049205156735,1.014820714414396,0.5579977191899895,-1.078436508805551,1.2270223503143693,0.5506659567699862,-1.047822309500226,1.1262717886946594,0.5490748295293513,-1.021840385046253,1.0332343978623475,0.5535842236472525,-1.0034444598913768,0.9485197692322026,0.5531733405752323,-1.021450833549333,1.280828783153962,0.5475535967261514,-1.0166385590367017,1.1812389400761865,0.45763513299566244,-0.9909985280656379,1.1018048290641569,0.4631944723052372,-0.9663802864208355,1.008178568731916,0.4757646094453527,-0.9507030553144905,1.2928971095131294,0.5227750901177531,-0.9702335571002989,1.2067708890532465,0.5206769952910942,-0.9631085018680157,1.1253716047274382,0.5807010157857669,-0.9547620506059722,1.0391574876349357,0.6162801569435967,-0.861473286610969,1.273666996431217,0.4105414999494163,-0.87062271786375,1.2124389782426463,0.5323090342377497,-0.8774048674222386,1.1523705461294844,0.5644649438519185,-0.8805552025651406,1.0809857753902108,0.5667584642167287,30.0,640.0,480.0,SLEEPING,1.1798395504242316,1.0289017288521516
24,-0.7484500312525829,1.4500016741366037,-0.244064782699103,-1.0087528482378811,1.301347228049045,0.6558767884344182,-1.09454670950307,1.16568657705802,0.6595849191203892,-1.0678061125310554,1.0948141477651132,0.6795966047556198,-1.0594251287757208,1.0627545010345492,0.7260412927782266,-1.1253859682652467,1.3205445522138464,0.5777697740574991,-1.1019154590825877,1.2027727902201573,0.6359651034663051,-1.0738767262224609,1.1008202347811527,0.6925519035848859,-1.0495401758274578,1.0141337315124843,0.7263027266577106,-1.0580589882810456,1.3685900464476173,0.5928756597359786,-1.064284421253832,1.2539955558421814,0.5866772279041743,-1.0354007611714846,1.158868353391384,0.6510960703923767,-1.0041474375132093,1.0552001993884481,0.6951551039121963,-0.9647423744038652,1.3707393779909136,0.616128406407921,-0.9924719997530154,1.2711011263811196,0.6804740116357486,-0.9913365591417196,1.182434909434279,0.7791785467607555,-0.9853697978826478,1.0920339633173777,0.8358275643790871,-0.8454685626478178,1.332674417716255,0.5598540608324535,-0.8658396870597511,1.2653482604382897,0.7384313610020855,-0.8780219263710125,1.20389611865562,0.8050426169979791,-0.8850021018905846,1.1336092057815907,0.8286683048444853,30.0,640.0,480.0,SLEEPING,1.1798395504242316,0.9485518079295149
25,-0.7234649472098404,1.51210900588175,-0.08331348271257723,-1.0150430897732037,1.4273836655562644,0.8103337542180185,-1.1266275757485782,1.3115334646593215,0.7999970523037916,-1.106347827294284,1.2506068428676635,0.8014968091000193,-1.0943806929151871,1.2257279097606084,0.8295248216050943,-1.2014979067152272,1.4511324694752818,0.6590942871613683,-1.1693583387905981,1.3121093255617184,0.6730576210731906,-1.1237204624633006,1.182951726120019,0.7183046658281022,-1.0795356656608694,1.081926804051059,0.75776315392265,-1.1132085487638412,1.4753615124208486,0.5973222237072552,-1.1069975926838682,1.342482184946849,0.5866112338504299,-1.0620884814356373,1.228270958473789,0.6843149447908635,-1.0184347399836104,1.1122126307403035,0.7548155036955425,-0.9894991848676935,1.4489286470409657,0.5106137711043787,-1.0198690281645821,1.3457622854093163,0.6331625946289229,-1.0080049677850105,1.2569433063378144,0.8117868114114237,-0.9899808761110596,1.1672942841112657,0.9162322674042551,-0.8380376074252689,1.376357754525995,0.3456867173098972,-0.8799947114303864,1.3209639881928308,0.6280659553854667,-0.8942342403589875,1.2651830927372891,0.7723679907172499,-0.8982833351189982,1.196733651227439,0.8455791126150446,30.0,640.0,480.0,SLEEPING,1.1798395504242316,0.9438228544529204
26,-0.7099172571395398,1.605486974914203,-0.03513139209702777,-0.9779583164059897,1.5636749996597503,0.8123363635203247,-1.0929343101267264,1.443847530626973,0.777414453829312,-1.073822162791878,1.3689594294480987,0.7590973355667868,-1.0524176761996082,1.3419594444471374,0.7626540257598987,-1.1975192246760553,1.580810163746649,0.559064378491607,-1.154963112746145,1.411494120039293,0.5876244682497691,-1.1196596711135764,1.2697263469747417,0.6397477396258466,-1.0885587249638913,1.1570083138922578,0.6798800470836552,-1.111832098960878,1.58294148249617,0.47856398310806253,-1.1074059348285061,1.4305248318041954,0.5062906437945779,-1.0847609657661061,1.3066264796897622,0.6338429877610683,-1.0671726890761812,1.1856556325357663,0.7108693445904403,-0.9873755735878468,1.5420843854435375,0.39402002289152127,-1.01937802792725,1.4079458336965953,0.5718045505683229,-1.0241123592786026,1.3015246630308799,0.7590360064080521,-1.0253251680941162,1.2041469494681796,0.8596643044877896,-0.8344469027629312,1.453048693667145,0.2534006749527965,-0.8704647621172649,1.358397390154886,0.5682551650951531,-0.8919818779556953,1.2776715564528731,0.6967537284436996,-0.9073875789672229,1.1957713726509025,0.7525797582948096,30.0,640.0,480.0,SLEEPING,1.1798395504242316,0.8898291114244757
27,-0.9586095564599364,0.38130107855246886,-0.8792976609129634,-1.3145915388390241,0.2680289481461715,1.2635110510414949,-1.4139074016987854,0.3917046373504492,1.3158499305948237,-1.3621611098990674,0.5190698597274291,1.4114759889849022,-1.3119788445164096,0.6235887175867317,1.468002868830447,-1.184605624005896,0.871436752055233,0.753500678370499,-1.152683235470441,0.986834176797796,1.0998848815490392,-1.129744890860532,1.033946647382851,1.288314827790267,-1.1097062843098535,1.0478707327552788,1.3738355769495794,-1.0983143420325605,0.9458277510900295,0.8670521186122592,-1.0800314046131347,1.0492130343257766,1.217594741693199,-1.059808567709285,1.0969183573801429,1.4103340294233384,-1.0372092249720493,1.108239433712921,1.4726250941095078,-1.0036361067970676,0.9848638207987493,1.1451362335497772,-1.007063620245983,1.102092227163417,1.485421691477518,-1.0072505017567888,1.1507730939248146,1.6140123629292535,-0.9978683773535938,1.1669912436329923,1.6123365863787695,-0.9107504511890065,0.9875106850002338,1.3900251595706354,-0.9141495493147629,1.1011167371060067,1.6243156827398408,-0.9169617216650576,1.155045409904099,1.6510488620503787,-0.9214867252535933,1.1787339531478511,1.609945223862901,30.0,640.0,480.0,SLEEPING,1.1798395504242316,2.1751282544561024
28,-0.7599957016686029,1.6670073334362532,-0.0369462057192883,-0.9950289863921477,1.6274588457718036,0.8310310436067881,-1.0873975634370368,1.5161765330640935,0.8540397135076867,-1.0582975631197318,1.4385181146932484,0.8569681025880462,-1.0282207388171294,1.4188763791199923,0.8726971430471336,-1.2103826444718444,1.6184820649588394,0.7913082700143006,-1.150643308077742,1.4478851831839101,0.8128066582502103,-1.1075210452712667,1.304331312522447,0.8416460236486442,-1.0713471102613623,1.1940234444647413,0.8656555867176934,-1.133182515072039,1.6113294756885044,0.7685842174610871,-1.1167344348051365,1.4518010351838917,0.7489311092941342,-1.0907603236968397,1.3233815198965349,0.830624832645894,-1.0702316943757004,1.2066316448780054,0.8889292410742965,-1.00804855464222,1.5538373124404956,0.7091503405995027,-1.032122731526831,1.415418931204296,0.7748641323766428,-1.033554158542668,1.3044257757686584,0.8783680554971023,-1.0329394427503291,1.207842571703668,0.9453068848077768,-0.8475861463061402,1.446756871318308,0.5345387517380421,-0.8787448563742674,1.360099701441723,0.7392028894747207,-0.9053875600208797,1.2809694625838846,0.813807386432206,-0.9246667935904043,1.2011751128926413,0.8451387620252488,30.0,640.0,480.0,SLEEPING,1.1798395504242316,0.900105123389566
